epoch,metric,metric_tc,metric_wt,metric_et,train_loss,val_loss
32,0.18411092460155487,0.19180168211460114,0.19474363327026367,0.18351943790912628,0.7620520360407329,0.9477580708842124
33,0.19959791004657745,0.2079649269580841,0.21130351722240448,0.1987093985080719,0.753170475483902,0.9459202751036613
34,0.20285464823246002,0.21131020784378052,0.21472981572151184,0.20204336941242218,0.7455271656414674,0.9447777098225009
35,0.20947028696537018,0.21814683079719543,0.22156380116939545,0.2088804543018341,0.7385469442834297,0.943490739791624
36,0.21497076749801636,0.2240391969680786,0.22763293981552124,0.21391251683235168,0.7325801670010532,0.9430678756006302
37,0.22680780291557312,0.23614926636219025,0.2399689108133316,0.2261534482240677,0.7257534934267882,0.9417123871464883
38,0.22665318846702576,0.2361893653869629,0.2400873899459839,0.2254669964313507,0.7188629968572529,0.9416599158317812
39,0.23616378009319305,0.24611447751522064,0.2501966059207916,0.23484408855438232,0.7113364611361777,0.9403969049453735
40,0.23330698907375336,0.24320518970489502,0.2473883479833603,0.23168762028217316,0.7055851766659368,0.939671681773278
41,0.24155384302139282,0.2517717480659485,0.25596553087234497,0.24011589586734772,0.701184241701999,0.9378931637733213
42,0.24707646667957306,0.2576300799846649,0.2619897127151489,0.24530065059661865,0.6959369193101602,0.9372519485412105
43,0.24975556135177612,0.2602693438529968,0.2646488547325134,0.24832633137702942,0.6876158268461304,0.9382766004531614
44,0.2564699947834015,0.2674212157726288,0.2720668613910675,0.25447651743888855,0.684827628365207,0.937120008853174
45,0.2505301535129547,0.2611556351184845,0.26572009921073914,0.24871383607387543,0.6783043140425317,0.937373032492976
46,0.25843557715415955,0.26954004168510437,0.2743432819843292,0.2561473548412323,0.6733002249572065,0.93652973059685
47,0.2695976197719574,0.28135043382644653,0.2861749231815338,0.26703229546546936,0.6692049143415305,0.9355813764756725
48,0.27253156900405884,0.28428885340690613,0.2893275022506714,0.27000218629837036,0.664300250069749,0.934949601850202
49,0.27205684781074524,0.28393855690956116,0.2886953055858612,0.26950642466545105,0.6597396244985922,0.9346509114388497
50,0.27620139718055725,0.28812384605407715,0.29280993342399597,0.27405184507369995,0.654202490083633,0.9343406077354185
51,0.28018057346343994,0.29237085580825806,0.29765447974205017,0.2772267758846283,0.651749488957707,0.9331873213091204
52,0.2862134873867035,0.2986944019794464,0.304025799036026,0.28325802087783813,0.6471985931838712,0.9324254239759138
53,0.2843736708164215,0.2968274652957916,0.3021991550922394,0.28118303418159485,0.6452061043631646,0.9327688928573362
54,0.28327062726020813,0.2959965765476227,0.3013266623020172,0.2794415354728699,0.63928397282237,0.9316664261202658
55,0.2857687473297119,0.2984115183353424,0.303902268409729,0.2822127044200897,0.6357956905699065,0.932097767629931
56,0.28286316990852356,0.29507920145988464,0.30049315094947815,0.28009170293807983,0.6324040500687496,0.9332662609315687
57,0.2936035990715027,0.30674365162849426,0.3125189244747162,0.28946512937545776,0.6370692966626056,0.9309746180811236
58,0.2969762086868286,0.31063634157180786,0.31645670533180237,0.2919549345970154,0.6279781130893577,0.9304486090137113
59,0.30430907011032104,0.3184249699115753,0.3242834210395813,0.2990174889564514,0.6214854184598211,0.9298740029335022
60,0.3018421530723572,0.31593990325927734,0.32193800806999207,0.2961966097354889,0.6182796083871396,0.9302265201845477
61,0.30381521582603455,0.3179561197757721,0.3235870599746704,0.2985856533050537,0.6125851649670832,0.9294552649221113
62,0.3074452877044678,0.3216584324836731,0.3278692662715912,0.30184274911880493,0.6107380838403779,0.9288809491742042
63,0.30855557322502136,0.3232839107513428,0.32929134368896484,0.3021739423274994,0.6008778735094013,0.9296319792347569
64,0.31066617369651794,0.32541587948799133,0.33167093992233276,0.304195374250412,0.5950791468963988,0.9266496666016117
65,0.30884256958961487,0.3229772448539734,0.32892724871635437,0.3039293885231018,0.5919837223726415,0.9296817529586053
66,0.3103867769241333,0.3245618939399719,0.3306472599506378,0.305410772562027,0.587646497323388,0.9278119379474271
67,0.31513047218322754,0.3300802409648895,0.3364206552505493,0.3086049556732178,0.5878584467835964,0.9253525099446697
68,0.3166573941707611,0.3320527672767639,0.3385159969329834,0.3092447817325592,0.5791034542264477,0.9268331623846485
69,0.3186591863632202,0.3340548872947693,0.3406027555465698,0.3113110363483429,0.5776504304019674,0.9265777949363955
70,0.32162588834762573,0.3366771340370178,0.3432345986366272,0.31545159220695496,0.5742074773316422,0.924517277748354
71,0.3214470148086548,0.3372565805912018,0.3438338041305542,0.3135180175304413,0.5698048454078455,0.9246001839637756
72,0.3210914433002472,0.33710116147994995,0.34347400069236755,0.31288594007492065,0.5646065430295083,0.9261845061855931
73,0.32316648960113525,0.3393343389034271,0.34603190422058105,0.31433364748954773,0.5635484435084847,0.9224789065699424
74,0.3202568292617798,0.3364335298538208,0.34308677911758423,0.311136931180954,0.5569689675204216,0.9169282663253046
75,0.3306042551994324,0.34840068221092224,0.3553353250026703,0.3185971677303314,0.5532210022511501,0.9189325090377561
76,0.33092987537384033,0.34807902574539185,0.35509705543518066,0.3203807473182678,0.5463056576648547,0.9168574598527723
77,0.3309086859226227,0.3479861617088318,0.3552306592464447,0.3203582763671875,0.5337579168018795,0.9043160465455824
78,0.34063851833343506,0.35876861214637756,0.36614781618118286,0.32858172059059143,0.5252007975753757,0.9062090419953869
79,0.3401082754135132,0.3582562506198883,0.36562851071357727,0.3278852105140686,0.5159550058625398,0.8868738417663882
80,0.33134448528289795,0.34771057963371277,0.3551400303840637,0.3223809599876404,0.5101505316072895,0.876160453644491
81,0.3545547127723694,0.3738039433956146,0.38130316138267517,0.3414838910102844,0.4898621789930809,0.864662091818548
82,0.3677615523338318,0.3865412473678589,0.3944055438041687,0.35654836893081665,0.48699854170122453,0.8533165666364855
83,0.3627367317676544,0.3833380341529846,0.39115604758262634,0.3470487892627716,0.48523457741905607,0.844209059351875
84,0.370996356010437,0.39126911759376526,0.39895308017730713,0.3567816913127899,0.48660240962260193,0.830951543825288
85,0.3730188012123108,0.39311617612838745,0.4008505940437317,0.3597157299518585,0.48631449166925683,0.8184408663261321
86,0.3766873776912689,0.3977462351322174,0.40533503890037537,0.3617834448814392,0.4765178200398241,0.7763392281147742
87,0.3762541711330414,0.39812493324279785,0.405883252620697,0.35933876037597656,0.4851882211082885,0.7721485472734897
88,0.38757991790771484,0.41009119153022766,0.4180116653442383,0.36972588300704956,0.48197847574708924,0.7339345223961338
89,0.38319748640060425,0.40459349751472473,0.4129141867160797,0.36738309264183044,0.46686285409715866,0.6751006917367058
90,0.3951709568500519,0.41713517904281616,0.42571547627449036,0.379323273897171,0.4655193215416324,0.6880838116330485
91,0.40295928716659546,0.4251275360584259,0.43299999833106995,0.38783302903175354,0.4556628498098543,0.6489991361816083
92,0.40899863839149475,0.4319738447666168,0.4401053786277771,0.3927582800388336,0.4633432511510628,0.6185514221508657
93,0.40053772926330566,0.421882688999176,0.42983534932136536,0.38732630014419556,0.454748745106401,0.572926992850919
94,0.4003075659275055,0.4214639961719513,0.42873984575271606,0.38808903098106384,0.4501840374883144,0.5249020994430588
95,0.4233781099319458,0.4488822817802429,0.4574012756347656,0.4025498032569885,0.44751134523821456,0.530044625483213
96,0.42082250118255615,0.4433804750442505,0.45145294070243835,0.4070235788822174,0.44452601842462053,0.4850732747825884
97,0.42896950244903564,0.4538702666759491,0.4621281325817108,0.410260945558548,0.43222596850847045,0.4723982760502446
98,0.4199970066547394,0.4432089626789093,0.4509110748767853,0.4047528803348541,0.4339427817012033,0.4303886666893959
99,0.4238572418689728,0.4490646719932556,0.45672154426574707,0.40405407547950745,0.429669042177979,0.43431807357457375
100,0.4203975200653076,0.44377657771110535,0.45151272416114807,0.40430477261543274,0.43141097040666687,0.4186932559936277
