epoch,metric,metric_tc,metric_wt,metric_et,train_loss,val_loss
1,0.053733453154563904,0.06440120935440063,0.09147513657808304,0.005871836561709642,0.9802081130685345,0.9871527244967799
2,0.09627944976091385,0.11791118234395981,0.15338461101055145,0.019374823197722435,0.9695324904976352,0.9833391385693704
3,0.13869187235832214,0.16206131875514984,0.19696396589279175,0.06307816505432129,0.9572410415257177,0.9799506395093857
4,0.17365828156471252,0.18728670477867126,0.21783846616744995,0.12819378077983856,0.944610480819979,0.976134019513284
5,0.2044377326965332,0.22263209521770477,0.24960477650165558,0.1561194658279419,0.9284444975276147,0.9706526667841019
6,0.21243448555469513,0.234651118516922,0.25542783737182617,0.16292789578437805,0.9018076302543763,0.9644234411178096
7,0.2361251413822174,0.2568778097629547,0.27510738372802734,0.19519875943660736,0.8690568390152147,0.958143166957363
8,0.25957033038139343,0.2848157584667206,0.29958024621009827,0.21504883468151093,0.8261065812360856,0.9511135278209564
9,0.27873948216438293,0.3033910095691681,0.31614813208580017,0.23976407945156097,0.7797501532420996,0.945453857221911
10,0.3010377287864685,0.33158978819847107,0.3423980474472046,0.2534712851047516,0.7343836512656943,0.9399120730738486
11,0.3138820230960846,0.3403934836387634,0.3512520492076874,0.27662935853004456,0.6918981842576496,0.9357791600688812
12,0.31352007389068604,0.34014055132865906,0.3500884175300598,0.2769782245159149,0.6487276659256989,0.9315375301145739
13,0.32835879921913147,0.35521942377090454,0.36573830246925354,0.29222437739372253,0.612623126606547,0.9287643701799454
14,0.33267998695373535,0.35923460125923157,0.36866700649261475,0.29889631271362305,0.578438962058675,0.9269244651640615
15,0.35122501850128174,0.37511056661605835,0.38568711280822754,0.324055939912796,0.5541857654048551,0.9245552901298769
16,0.3362504839897156,0.35892876982688904,0.3652360141277313,0.31491604447364807,0.5261491031325873,0.9233697979680954
17,0.36180803179740906,0.37223368883132935,0.38475289940834045,0.363235741853714,0.506144529073349,0.9201618702180924
18,0.36881259083747864,0.3826376497745514,0.393187940120697,0.3655250072479248,0.4816261685543483,0.9192746089350793
19,0.3691340982913971,0.3829404413700104,0.3906315267086029,0.36912527680397034,0.47909658337612787,0.9172087292517385
20,0.3739689290523529,0.37984246015548706,0.3902203440666199,0.38909000158309937,0.4546682752608772,0.916058732617286
21,0.40255698561668396,0.4132775366306305,0.4230591654777527,0.410587340593338,0.44052998759152906,0.9145291178457199
22,0.37433114647865295,0.38216060400009155,0.3930260241031647,0.3845178186893463,0.4270822431050962,0.9157169499704915
23,0.4094168245792389,0.4250466227531433,0.4325504004955292,0.40960946679115295,0.42233580128560144,0.9127938228268777
24,0.40633639693260193,0.4089420735836029,0.4177742302417755,0.4338083267211914,0.40919288594816483,0.9115253417722641
25,0.39441096782684326,0.39810866117477417,0.40635374188423157,0.4188557267189026,0.40191234410890647,0.9112879403175846
26,0.4146682918071747,0.423208087682724,0.4316404163837433,0.43036699295043945,0.39193198026248044,0.9106679789481624
27,0.42287251353263855,0.43411409854888916,0.44106656312942505,0.4348077178001404,0.38439492753616744,0.9091837290794619
28,0.42943841218948364,0.4430529773235321,0.4503292441368103,0.4363005757331848,0.3744056451194469,0.908234340529288
29,0.4412894546985626,0.4536410868167877,0.461556077003479,0.4514562785625458,0.36682841979387787,0.9071209238421533
30,0.43291133642196655,0.44693616032600403,0.4550463557243347,0.4381820261478424,0.362818387156773,0.9099127419533268
31,0.4568629562854767,0.47574830055236816,0.485294908285141,0.4519433379173279,0.35408446080081407,0.9104417447120913
32,0.43206942081451416,0.4392966032028198,0.4479341506958008,0.4520529806613922,0.3683927122413391,0.9078010359118062
33,0.4333188831806183,0.4505106508731842,0.4556635022163391,0.43458086252212524,0.3560906391921303,0.9070304286095404
34,0.4704003632068634,0.49559286236763,0.5010265111923218,0.4572772979736328,0.35900567312754933,0.9070008012556261
35,0.42595162987709045,0.44171515107154846,0.4453379213809967,0.43121102452278137,0.34960344632066065,0.9083943770777795
36,0.47533705830574036,0.4985553026199341,0.5038425326347351,0.4650057256221771,0.3317903755683332,0.9093404796815687
37,0.4599543511867523,0.47408822178840637,0.4799928367137909,0.46984753012657166,0.3261080651033309,0.9060480094725086
38,0.48357105255126953,0.503637433052063,0.5097158551216125,0.48091235756874084,0.3211745675653219,0.9053477587238434
39,0.4477086365222931,0.46004608273506165,0.4646741449832916,0.46088936924934387,0.2996392077916572,0.9048095922316274
40,0.46521076560020447,0.4852350950241089,0.4898492693901062,0.4634130001068115,0.3066734166725749,0.907524824142456
41,0.42038190364837646,0.42150935530662537,0.4271792471408844,0.4543384909629822,0.29989756918662497,0.9068538277379928
42,0.48017701506614685,0.5075241923332214,0.5114280581474304,0.4610140323638916,0.32913558082955496,0.9089705174969088
43,0.4777335524559021,0.4990949332714081,0.5059208273887634,0.4695271849632263,0.2788842269069245,0.9062642455101013
44,0.45556527376174927,0.47506898641586304,0.4810640513896942,0.4517495632171631,0.2769805728457868,0.9049723936665443
45,0.4546850323677063,0.47217273712158203,0.477660596370697,0.4561295509338379,0.2647315102869705,0.9039247555117453
46,0.45247337222099304,0.4689759612083435,0.4745433032512665,0.4551090896129608,0.2783869418555931,0.9048923446286109
47,0.5016059875488281,0.5272669792175293,0.5341109037399292,0.48049136996269226,0.2706409424333082,0.9092579637804339
48,0.4890088737010956,0.5146611332893372,0.5224288105964661,0.47083207964897156,0.2587117440998554,0.9070359756869655
49,0.4658714532852173,0.4838685393333435,0.4916650950908661,0.4630899429321289,0.25529874060603397,0.9066494145701008
50,0.5049951076507568,0.5259024500846863,0.5338196158409119,0.5003384947776794,0.25294795259833336,0.9052770599242179
51,0.4894760847091675,0.5151295065879822,0.5219286680221558,0.47260475158691406,0.3071405521233476,0.9080905895079335
52,0.48108145594596863,0.5005593299865723,0.5060857534408569,0.4784375727176666,0.3230333344620322,0.9076036714738415
